,Network,Five Star,Profit Or Non-Profit,Chain Owned,Late Shift,Number Of Dialysis Stations,Offers In-Center Hemodialysis,Offers Peritoneal Dialysis,Offers Home Hemodialysis Training,Percentage Of Medicare Patients With Hgb < 10 g/dL,Percentage Of Medicare Patients With Hgb > 12 g/dL,Percent Of Adult HD Patients With Kt/V >= 1.2,Percentage Of Adult Patients With Hypercalcemia (Serum Calcium Greater Than 10.2 mg/dL),Percentage Of Adult Patients With Serum Phosphorus Less Than 3.5 mg/dL,Percentage Of Adult Patients With Serum Phosphorus Between 3.5 - 4.5 mg/dL,Percentage Of Adult Patients With Serum Phosphorus Between 4.6 - 5.5 mg/dL,Percentage Of Adult Patients With Serum Phosphorus Between 5.6 - 7.0 mg/dL,Percentage Of Adult Patients With Serum Phosphorus Greater Than 7.0 mg/dL,Mortality Rate (Facility),Readmission Rate (Facility),Hospitalization Rate (Facility),Standard Infection Ratio,Transfusion Rate (Facility),Fistula Rate (Facility),Percentage Of Adult Patients With Long Term Catheter In Use,Standardized First Kidney Transplant Waitlist Ratio,Percentage Of Prevalent Patients Waitlisted,State_AL,State_AR,State_AS,State_AZ,State_CA,State_CO,State_CT,State_DC,State_DE,State_FL,State_GA,State_GU,State_HI,State_IA,State_ID,State_IL,State_IN,State_KS,State_KY,State_LA,State_MA,State_MD,State_ME,State_MI,State_MN,State_MO,State_MP,State_MS,State_MT,State_NC,State_ND,State_NE,State_NH,State_NJ,State_NM,State_NV,State_NY,State_OH,State_OK,State_OR,State_PA,State_PR,State_RI,State_SC,State_SD,State_TN,State_TX,State_UT,State_VA,State_VI,State_VT,State_WA,State_WI,State_WV,State_WY,Chain Organization_ATLANTIS HEALTHCARE GROUP,Chain Organization_CENTERS FOR DIALYSIS CARE,Chain Organization_CENTRACARE DIALYSIS,Chain Organization_CENTRAL FLORIDA KIDNEY CENTERS,Chain Organization_DAVITA,"Chain Organization_DIALYSIS ASSOCIATES, LLC","Chain Organization_DIALYSIS CLINIC, INC.",Chain Organization_DIALYSPA,Chain Organization_DIVERSIFIED SPECIALTY INSTITUTES (DSI),Chain Organization_DREILING MEDICAL MANAGEMENT,Chain Organization_FRESENIUS MEDICAL CARE,Chain Organization_FUTURE CARE,Chain Organization_GAMBRO HEALTHCARE,Chain Organization_GREENFIELD HEALTH SYSTEMS,Chain Organization_GUNDERSEN LUTHERAN,"Chain Organization_HEMODIALYSIS, INC.",Chain Organization_INDEPENDENT,Chain Organization_INDEPENDENT DIALYSIS FOUNDATION (IDF),Chain Organization_INNOVATIVE DIALYSIS SYSTEMS,Chain Organization_INTERMOUNTAIN HEALTHCARE,Chain Organization_KAISER PERMANENTE,"Chain Organization_KIDNEY CENTER, INC.",Chain Organization_LIBERTY DIALYSIS HAWAII,Chain Organization_MAYO CLINIC DIALYSIS,Chain Organization_NATIONAL RENAL CARE,Chain Organization_NATIONAL RENAL INSTITUTES,Chain Organization_NORTH CENTRAL PENNSYLVANIA DIALYSIS CLI,Chain Organization_NORTHWEST KIDNEY CENTERS,Chain Organization_NRAA,Chain Organization_OLYMPIC PENINSULA KIDNEY CENTERS,Chain Organization_Other,Chain Organization_PHYSICIANS CHOICE DIALYSIS,Chain Organization_PHYSICIANS DIALYSIS,Chain Organization_PUGET SOUND KIDNEY CENTERS,Chain Organization_PURE LIFE RENAL,"Chain Organization_RED ROCKS DIALYSIS, LLC",Chain Organization_RELIANT RENAL CARE,Chain Organization_RENAL ADVANTAGE,Chain Organization_RENAL CARE GROUP INC.,Chain Organization_RENAL CARE PARTNERS,Chain Organization_RENAL RESEARCH INSTITUTE,Chain Organization_RENAL VENTURES MANAGEMENT,Chain Organization_SANFORD HEALTH,Chain Organization_SANKAR NEPHROLOGY GROUP,Chain Organization_SATELLITE DIALYSIS,Chain Organization_SATELLITE HEALTHCARE,Chain Organization_SCOTT & WHITE MEMORIAL HOSPITAL,Chain Organization_STATE OWNED,Chain Organization_TARRANT DIALYSIS CENTERS,Chain Organization_UNIVERSITY OF MICHIGAN,Chain Organization_UNIVERSITY OF UTAH DIALYSIS PROGRAM,Chain Organization_UPMC HEALTH SYSTEM,"Chain Organization_US RENAL CARE, INC.",Chain Organization_VETERANS ADMINISTRATION,Chain Organization_WAKE FOREST UNIVERSITY,Mortality Rate Standardized,Readmission Rate Standardized,Hospitalization Rate Standardized,Standard Infection Ratio Standardized,Transfusion Rate Standardized,Fistula Rate Standardized
3709,9,3,1,1,0,10,1,0,0,33.0,0.0,97.0,1.0,2.0,11.0,30.0,23.0,35.0,20.7,40.6,234.1,0.94,36.1,60.0,8.0,0.9983750912186796,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2547601423985197,1.8844287313584545,0.9873036419622957,0.31772854935024053,0.9899697785378253,-0.28656365736872536
3710,12,5,1,1,0,18,1,1,0,24.0,0.0,100.0,0.0,8.0,29.0,30.0,20.0,13.0,11.6,26.1,139.7,1.23,21.4,47.2,4.0,0.9983750912186796,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.846025284145545,-0.09415236757316213,-0.9795740924533123,0.7973321406842141,0.03518731887191111,-1.5181523322294066
3711,1,5,1,1,1,22,1,1,1,14.0,0.0,100.0,2.0,7.0,27.0,31.0,26.0,9.0,16.6,25.0,168.7,0.8,19.9,66.1,11.0,2.47,47.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9717037776911351,-0.2442516233541815,-0.37534258505868695,0.08619578112004661,-0.06223946272665154,0.30036532049456754
3712,9,3,0,1,1,21,1,1,0,19.0,2.0,96.0,2.0,5.0,22.0,33.0,20.0,21.0,16.4,23.0,191.8,1.5,11.0,58.4,11.0,0.9983750912186796,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.006676637949312,-0.5171593611378528,0.1059590639349633,1.243859622271017,-0.6403050335447898,-0.4405122417263107
3713,18,4,1,1,1,19,1,0,1,9.0,0.0,98.0,2.0,8.0,25.0,42.0,16.0,10.0,14.6,27.1,167.4,1.22,25.8,72.3,9.0,0.21,24.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3214323802728993,0.042301501318673496,-0.4024288250453422,0.7807940858106287,0.32097254489436167,0.8969160848802105
3714,9,4,1,1,1,21,1,1,1,19.0,0.0,97.0,0.0,9.0,30.0,32.0,20.0,9.0,21.7,21.9,232.5,0.0,10.6,61.7,8.0,1.4,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07989584110763778,-0.6672586169188721,0.9539667312094888,-1.2368486087667767,-0.6662855086377399,-0.12299328648879085
3715,8,4,1,1,0,33,1,1,1,31.0,0.0,94.0,1.0,8.0,25.0,28.0,23.0,16.0,20.9,33.5,166.4,0.11,36.8,74.2,9.0,0.85,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21978728214034343,0.9156062622264213,-0.42326439426584656,-1.0549300051573387,1.0354356099504876,1.0797300288048433
3716,18,2,1,1,1,24,1,0,0,19.0,0.0,96.0,5.0,13.0,24.0,33.0,13.0,17.0,24.9,31.0,193.0,0.36,28.2,56.8,19.0,0.29,16.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4796699230231842,0.5744715899968322,0.13096174699956822,-0.6414786333177064,0.47685539545206185,-0.594460826083896
3717,5,4,1,1,0,27,1,1,1,9.0,0.0,98.0,2.0,10.0,25.0,34.0,19.0,12.0,21.9,25.0,155.3,0.48,22.0,57.8,10.0,1.31,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04492298084946153,-0.2442516233541815,-0.6545392126134444,-0.44302197483468286,0.07415803151133626,-0.49824296086040526
3718,12,4,1,1,0,25,1,1,1,28.0,0.0,99.0,2.0,10.0,25.0,29.0,20.0,16.0,27.7,25.7,193.5,0.58,10.6,75.6,5.0,2.39,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9692899666376537,-0.14873391512989667,0.1413795316098204,-0.27764142609882997,-0.6662855086377399,1.2144350401177295
3719,13,3,1,1,1,16,1,0,0,13.0,0.0,94.0,1.0,9.0,26.0,28.0,25.0,11.0,29.8,28.1,212.8,1.81,8.7,60.1,7.0,0.17,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3365049993485059,0.1787553702105091,0.5435060175655541,1.7565393233521611,-0.7896927653292526,-0.27694187084637617
3720,9,5,1,1,0,12,1,1,0,35.0,0.0,98.0,1.0,12.0,28.0,27.0,21.0,12.0,20.6,30.6,223.8,0.73,0.0,77.3,6.0,0.9983750912186796,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27224657252760753,0.5198900424400982,0.7726972789911015,-0.029570602995050543,-1.3547680986009158,1.378005410997664
3721,17,4,1,1,0,15,1,0,0,32.0,0.0,99.0,0.0,7.0,29.0,38.0,18.0,8.0,40.6,23.0,213.1,0.22,48.8,62.1,9.0,0.9983750912186796,33.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2250394532900306,-0.5171593611378528,0.549756688331705,-0.8730114015479005,1.8148498627389886,-0.08450614039939469
3722,11,5,1,1,0,13,1,0,0,17.0,0.0,99.0,0.0,4.0,24.0,28.0,21.0,23.0,21.8,34.0,154.0,0.0,16.1,72.3,10.0,0.9983750912186796,37.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06240941097854935,0.983833196672339,-0.6816254526001002,-1.2368486087667767,-0.3090539761096767,0.8969160848802105
3723,3,4,1,1,0,18,1,1,1,17.0,0.0,99.0,0.0,12.0,32.0,28.0,18.0,10.0,16.8,27.0,199.8,0.86,21.2,48.0,15.0,0.9983750912186796,29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9367309174329589,0.02865611442948974,0.27264361769899786,0.18542411036155826,0.022197081325436133,-1.4411780400506142
3724,9,3,1,1,0,21,1,0,0,19.822157434402328,0.22326223722571736,93.0,3.0,7.0,32.0,30.0,22.0,10.0,22.15690195493202,26.78999412283273,186.71451071897386,0.7478803391457355,20.858249801113786,49.0,11.0,0.9983750912186796,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1803613107470157e-14,-7.756504424596392e-15,1.0067102401438132e-14,-1.6524836372851807e-15,1.1537648655557416e-15,-1.3449601748271234
3725,10,4,1,1,0,34,1,1,0,18.0,0.0,99.0,1.0,12.0,27.0,27.0,21.0,12.0,17.6,28.3,195.1,0.53,24.0,62.8,16.0,0.9983750912186796,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7968394764002532,0.20604614398887613,0.17471644236262718,-0.36033170046675633,0.20406040697608646,-0.017153634742951587
3726,6,4,1,1,0,19,1,1,1,26.0,0.0,98.0,1.0,5.0,23.0,40.0,18.0,13.0,23.0,18.5,193.5,0.72,22.4,61.0,10.0,1.18,14.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1474277505705088,-1.131201771151113,0.1413795316098204,-0.04610865786863585,0.1001385066042862,-0.19034579214523464
3727,7,3,1,1,1,22,1,1,1,7.0,0.0,94.0,2.0,6.0,24.0,29.0,29.0,12.0,22.0,38.8,214.1,0.66,25.4,68.6,15.0,1.35,29.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02743655072037309,1.6388117673531497,0.5705922575522092,-0.1453369871101475,0.2949920698014115,0.5409099835532944
3728,9,3,1,1,0,20,1,1,0,0.0,0.0,95.0,2.0,6.0,23.0,29.0,29.0,14.0,23.4,36.5,212.2,0.0,15.0,71.4,15.0,0.69,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21737347108686134,1.3249678689019282,0.531004676033251,-1.2368486087667767,-0.38050028261528945,0.8103200061790695
3729,9,3,1,1,1,12,1,0,0,16.0,4.0,95.0,0.0,6.0,26.0,23.0,29.0,15.0,15.0,30.6,175.1,0.44,25.6,62.4,22.0,1.37,19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2514866597565464,0.5198900424400982,-0.24199494204745922,-0.509174194329024,0.30798230734788673,-0.05564078083234774
3730,13,5,1,0,0,11,1,0,0,13.0,0.0,99.0,1.0,6.0,23.0,29.0,28.0,14.0,22.1,17.5,129.2,0.9,21.2,73.7,8.0,0.41,8.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009950120591284653,-1.2676556400429486,-1.1983475692686076,0.2515763298558995,0.022197081325436133,1.031621096193098
3731,2,3,1,1,1,20,1,1,0,13.0,0.0,96.0,5.0,6.0,24.0,35.0,21.0,14.0,21.3,27.3,225.1,0.27,23.5,72.8,9.0,1.2,42.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1498415616239903,0.06959227509704052,0.7997835189777568,-0.7903211271799739,0.1715848131098989,0.9450250174919558
3732,15,4,1,1,0,12,1,0,0,25.0,0.0,99.0,1.0,8.0,23.0,28.0,25.0,16.0,32.0,30.1,213.8,0.42,16.6,65.8,13.0,0.72,12.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.721206462188446,0.45166310799418036,0.5643415867860583,-0.5422503040761946,-0.2765783822434892,0.2714999609275206
3733,11,3,1,1,0,19,1,1,1,6.0,0.0,91.0,1.0,7.0,24.0,25.0,27.0,17.0,16.8,38.7,194.1,1.11,3.3,49.4,14.0,0.44,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9367309174329589,1.6251663804639669,0.15388087314212287,0.5988754822011907,-1.1404291790840781,-1.3064730287377273
3734,13,5,1,1,0,17,1,1,1,24.0,0.0,97.0,4.0,8.0,22.0,34.0,20.0,16.0,27.5,21.7,126.7,1.03,5.4,68.1,4.0,0.9983750912186796,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9343171063794774,-0.6945493906972392,-1.250436492319868,0.4665710432125083,-1.0040316848460904,0.492801050941549
3735,10,5,1,1,0,12,1,1,1,14.0,0.0,100.0,1.0,8.0,21.0,40.0,16.0,15.0,16.7,25.6,164.1,0.42,12.9,58.1,10.0,0.43,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9542173475620473,-0.16237930201907994,-0.4711862034730067,-0.5422503040761946,-0.5168977768532771,-0.46937760129335765
3736,6,4,1,1,0,13,1,0,0,12.0,0.0,99.0,0.0,6.0,22.0,32.0,23.0,16.0,23.8,38.0,204.1,0.85,17.3,59.5,4.0,0.0,16.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28731919160321445,1.5296486722396816,0.3622365653471661,0.16888605548797295,-0.23111255083082666,-0.3346725899804707
3737,2,3,1,1,1,20,1,1,0,17.0,0.0,99.0,0.0,6.0,28.0,40.0,16.0,9.0,21.1,26.4,214.0,0.87,37.0,58.7,21.0,3.48,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18481442188216657,-0.053216206905611824,0.5685087006301589,0.20196216523514357,1.0484258474969628,-0.41164688215926304
3738,9,3,1,1,0,1,0,0,1,19.822157434402328,0.22326223722571736,96.6156920799408,2.101332593003886,8.095079695079695,24.658073458073453,31.062785862785862,21.98655578655579,14.193485793485793,22.15690195493202,26.78999412283273,186.71451071897386,0.7478803391457355,20.858249801113786,62.97827910339826,12.543167028199566,0.9983750912186796,18.93018946781831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1803613107470157e-14,-7.756504424596392e-15,1.0067102401438132e-14,-1.6524836372851807e-15,1.1537648655557416e-15,-1.2989711985130185e-14
3739,12,5,1,1,0,16,1,0,0,16.0,0.0,99.0,1.0,7.0,29.0,39.0,14.0,12.0,20.8,16.2,102.7,1.52,5.3,65.4,5.0,0.9983750912186796,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23727371226943125,-1.445045669602335,-1.7504901536119717,1.2769357320181876,-1.0105268036193278,0.23301281483812514
